control,ano,quantidade_kg
tintas_montepulciano,2009,21190
tintas_moscato_bailey,2009,0
tintas_napa_gamay,2009,74640
tintas_nebbiolo,2009,14148
tintas_petit_verdot,2009,56031
tintas_petite_sirah,2009,121525
tintas_pinotage,2009,978575
tintas_pinot_noir,2009,1387200
tintas_pinot_saint_george,2009,29180
tintas_piriquita,2009,0
tintas_rebo,2009,4240
tintas_refosco,2009,10430
tintas_roinella,2009,648
tintas_ruby_cabernet,2009,532095
tintas_sangiovese,2009,303438
tintas_sira_falsa,2009,0
tintas_tannat,2009,4199190
tintas_tempranillo,2009,242484
tintas_teroldego,2009,105372
tintas_torrontes,2009,0
tintas_tinta_barroca,2009,6710
tintas_touriga_francesa,2009,0
tintas_touriga_nacional,2009,131833
tintas_tinta_madeira,2009,0
tintas_tintoria,2009,0
tintas_trincdeira,2009,0
tintas_trousseau,2009,0
tintas_zinfael,2009,0
tintas_outras1,2009,0
brancaserosadas,2009,32556903
brancaserosadas_aliatico,2009,0
brancaserosadas_aligote,2009,0
brancaserosadas_altesse,2009,0
brancaserosadas_alvarinho,2009,1675
brancaserosadas_arriloba,2009,35375
brancaserosadas_auxerrois,2009,0
brancaserosadas_burger,2009,0
brancaserosadas_chardonnay,2009,4812743
brancaserosadas_chasselas,2009,32425
brancaserosadas_chenin_blanc,2009,347230
brancaserosadas_clairette_1,2009,0
brancaserosadas_colombard,2009,717624
brancaserosadas_flora,2009,131760
brancaserosadas_garganega,2009,3170
brancaserosadas_gewurztraminer,2009,155338
brancaserosadas_gouveio,2009,7830
brancaserosadas_gros_manseng,2009,3289
brancaserosadas_italia_pirovano_65_pe,2009,2650
brancaserosadas_maccabeo,2009,0
brancaserosadas_malvasia,2009,0
brancaserosadas_malvasia_amarela,2009,153905
brancaserosadas_malvasia_bianca,2009,281064
brancaserosadas_malvasia_chianti,2009,0
brancaserosadas_malvasia_verde,2009,331718
brancaserosadas_malvasia_di_caia,2009,739588
brancaserosadas_malvasia_istriana,2009,0
brancaserosadas_mistura_de_uvas_viniferas,2009,0
brancaserosadas_mistura_de_uvas_viniferas,2009,0
brancaserosadas_moscato_branco,2009,14294841
brancaserosadas_moscato_canelli,2009,61009
brancaserosadas_moscato_giallo,2009,1446926
brancaserosadas_moscato_nazareno,2009,858910
brancaserosadas_moscato_bianco_r2,2009,510594
brancaserosadas_moscato_de_alexaria,2009,87359
brancaserosadas_moscato_rosado,2009,0
brancaserosadas_muscat_a_petits_grains,2009,0
brancaserosadas_muller_thurgau,2009,0
brancaserosadas_muscadelle,2009,0
brancaserosadas_ora,2009,0
brancaserosadas_palomino,2009,0
brancaserosadas_petit_manseng,2009,0
brancaserosadas_peverella,2009,48994
brancaserosadas_pinot_blanc,2009,8030
brancaserosadas_pinot_gris,2009,52000
brancaserosadas_prosecco,2009,2169397
brancaserosadas_red_veltliner,2009,0
brancaserosadas_riesling_italico,2009,2466530
brancaserosadas_riesling_renano,2009,90530
brancaserosadas_sauvignon_blanc_2,2009,657286
brancaserosadas_sauvignon_gris,2009,2147
brancaserosadas_seara_nova,2009,0
brancaserosadas_semillon,2009,382995
brancaserosadas_schonburger,2009,16930
brancaserosadas_sylvaner,2009,492
brancaserosadas_tocai_friulano,2009,0
brancaserosadas_trebbiano,2009,1578176
brancaserosadas_trebbiano_toscano,2009,0
brancaserosadas_verdea,2009,0
brancaserosadas_verdelho,2009,0
brancaserosadas_verdiso,2009,0
brancaserosadas_vermentino,2009,1940
brancaserosadas_vernaccia,2009,14498
brancaserosadas_viognier,2009,49935
brancaserosadas_outras_3,2009,0
tintas,2010,23633831
tintas_alicante_bouschet,2010,849263
tintas_ancelota,2010,853718
tintas_aramon,2010,0
tintas_alfrocheiro,2010,0
tintas_arinarnoa,2010,35790
tintas_aspirant_bouschet,2010,0
tintas_barbera,2010,26044
tintas_bonarda,2010,0
tintas_cabernet_franc,2010,2125997
tintas_cabernet_sauvignon,2010,6617553
tintas_caladoc,2010,0
tintas_campanario,2010,0
tintas_canaiolo,2010,0
tintas_carignan,2010,0
tintas_carmenere,2010,85264
tintas_castelao,2010,16230
tintas_corvina,2010,100
tintas_croatina,2010,0
tintas_cinsaut,2010,0
tintas_dom_felder,2010,0
tintas_dolcetto,2010,0
tintas_durif,2010,0
tintas_egiodola,2010,845205
tintas_ekigaina,2010,0
tintas_festival_sugraone,2010,0
tintas_franconia,2010,9310
tintas_freisa,2010,0
tintas_gamay_st_romain,2010,44153
tintas_gamay_beaujolais,2010,84074
tintas_gra_noir,2010,0
tintas_grenache,2010,0
tintas_jaen,2010,0
tintas_lagrein,2010,5670
tintas_lambrusco,2010,68480
tintas_malbec,2010,318059
tintas_marzemina,2010,0
tintas_merlot,2010,6179006
tintas_marselan,2010,200025
tintas_molinera,2010,100
tintas_montepulciano,2010,17959
tintas_moscato_bailey,2010,0
tintas_napa_gamay,2010,0
tintas_nebbiolo,2010,11986
tintas_petit_verdot,2010,109942
tintas_petite_sirah,2010,29457
tintas_pinotage,2010,644072
tintas_pinot_noir,2010,1309849
tintas_pinot_saint_george,2010,0
tintas_piriquita,2010,0
tintas_rebo,2010,1650
tintas_refosco,2010,9466
tintas_roinella,2010,100
tintas_ruby_cabernet,2010,379720
tintas_sangiovese,2010,258484
tintas_sira_falsa,2010,0
tintas_tannat,2010,2266985
tintas_tempranillo,2010,63526
tintas_teroldego,2010,68593
tintas_torrontes,2010,0
tintas_tinta_barroca,2010,0
tintas_touriga_francesa,2010,0
tintas_touriga_nacional,2010,97629
tintas_tinta_madeira,2010,0
tintas_tintoria,2010,0
tintas_trincdeira,2010,0
tintas_trousseau,2010,0
tintas_zinfael,2010,372
tintas_outras1,2010,0
brancaserosadas,2010,22104122
brancaserosadas_aliatico,2010,0
brancaserosadas_aligote,2010,0
brancaserosadas_altesse,2010,0
brancaserosadas_alvarinho,2010,1088
brancaserosadas_arriloba,2010,33750
brancaserosadas_auxerrois,2010,0
brancaserosadas_burger,2010,0
brancaserosadas_chardonnay,2010,3836555
brancaserosadas_chasselas,2010,47099
brancaserosadas_chenin_blanc,2010,73720
brancaserosadas_clairette_1,2010,0
brancaserosadas_colombard,2010,479201
brancaserosadas_flora,2010,35860
brancaserosadas_garganega,2010,0
brancaserosadas_gewurztraminer,2010,105186
brancaserosadas_gouveio,2010,4358
brancaserosadas_gros_manseng,2010,4430
brancaserosadas_italia_pirovano_65_pe,2010,2230
brancaserosadas_maccabeo,2010,0
brancaserosadas_malvasia,2010,0
brancaserosadas_malvasia_amarela,2010,251587
brancaserosadas_malvasia_bianca,2010,49176
brancaserosadas_malvasia_chianti,2010,2142
brancaserosadas_malvasia_verde,2010,83565
brancaserosadas_malvasia_di_caia,2010,649194
brancaserosadas_malvasia_istriana,2010,0
brancaserosadas_mistura_de_uvas_viniferas,2010,0
brancaserosadas_mistura_de_uvas_viniferas,2010,0
brancaserosadas_moscato_branco,2010,8595609
brancaserosadas_moscato_canelli,2010,55811
brancaserosadas_moscato_giallo,2010,1151570
brancaserosadas_moscato_nazareno,2010,690210
brancaserosadas_moscato_bianco_r2,2010,317404
brancaserosadas_moscato_de_alexaria,2010,41426
brancaserosadas_moscato_rosado,2010,2396
brancaserosadas_muscat_a_petits_grains,2010,0
brancaserosadas_muller_thurgau,2010,0
brancaserosadas_muscadelle,2010,0
brancaserosadas_ora,2010,4045
brancaserosadas_palomino,2010,0
brancaserosadas_petit_manseng,2010,0
brancaserosadas_peverella,2010,28945
brancaserosadas_pinot_blanc,2010,16940
brancaserosadas_pinot_gris,2010,36036
brancaserosadas_prosecco,2010,1345161
brancaserosadas_red_veltliner,2010,0
brancaserosadas_riesling_italico,2010,2120405
brancaserosadas_riesling_renano,2010,96828
brancaserosadas_sauvignon_blanc_2,2010,350866
brancaserosadas_sauvignon_gris,2010,3629
brancaserosadas_seara_nova,2010,0
brancaserosadas_semillon,2010,165518
brancaserosadas_schonburger,2010,0
brancaserosadas_sylvaner,2010,0
brancaserosadas_tocai_friulano,2010,0
brancaserosadas_trebbiano,2010,1338957
brancaserosadas_trebbiano_toscano,2010,0
brancaserosadas_verdea,2010,0
brancaserosadas_verdelho,2010,0
brancaserosadas_verdiso,2010,0
brancaserosadas_vermentino,2010,560
brancaserosadas_vernaccia,2010,6520
brancaserosadas_viognier,2010,76145
brancaserosadas_outras_3,2010,0
tintas,2011,44473588
tintas_alicante_bouschet,2011,2130579
tintas_ancelota,2011,1346552
tintas_aramon,2011,0
tintas_alfrocheiro,2011,4320
tintas_arinarnoa,2011,49376
tintas_aspirant_bouschet,2011,2258
tintas_barbera,2011,76397
tintas_bonarda,2011,250
tintas_cabernet_franc,2011,2741150
tintas_cabernet_sauvignon,2011,13039126
tintas_caladoc,2011,0
tintas_campanario,2011,0
tintas_canaiolo,2011,0
tintas_carignan,2011,0
tintas_carmenere,2011,50125
tintas_castelao,2011,26790
tintas_corvina,2011,1110
tintas_croatina,2011,0
tintas_cinsaut,2011,0
tintas_dom_felder,2011,0
tintas_dolcetto,2011,0
tintas_durif,2011,0
tintas_egiodola,2011,1544746
tintas_ekigaina,2011,1350
tintas_festival_sugraone,2011,18007
tintas_franconia,2011,0
tintas_freisa,2011,0
tintas_gamay_st_romain,2011,20830
tintas_gamay_beaujolais,2011,164201
tintas_gra_noir,2011,0
tintas_grenache,2011,1180
tintas_jaen,2011,0
tintas_lagrein,2011,3288
tintas_lambrusco,2011,94480
tintas_malbec,2011,636608
tintas_marzemina,2011,5460
tintas_merlot,2011,12510489
tintas_marselan,2011,339023
tintas_molinera,2011,1080
tintas_montepulciano,2011,21115
tintas_moscato_bailey,2011,0
tintas_napa_gamay,2011,31410
tintas_nebbiolo,2011,21342
tintas_petit_verdot,2011,127549
tintas_petite_sirah,2011,98861
tintas_pinotage,2011,1075863
tintas_pinot_noir,2011,2513274
tintas_pinot_saint_george,2011,7600
tintas_piriquita,2011,0
tintas_rebo,2011,27620
tintas_refosco,2011,18705
tintas_roinella,2011,1150
tintas_ruby_cabernet,2011,582497
tintas_sangiovese,2011,359833
tintas_sira_falsa,2011,0
tintas_tannat,2011,4152135
tintas_tempranillo,2011,256836
tintas_teroldego,2011,179095
tintas_torrontes,2011,0
tintas_tinta_barroca,2011,0
tintas_touriga_francesa,2011,0
tintas_touriga_nacional,2011,189928
tintas_tinta_madeira,2011,0
tintas_tintoria,2011,0
tintas_trincdeira,2011,0
tintas_trousseau,2011,0
tintas_zinfael,2011,0
tintas_outras1,2011,0
brancaserosadas,2011,37931015
brancaserosadas_aliatico,2011,0
brancaserosadas_aligote,2011,2640
brancaserosadas_altesse,2011,0
brancaserosadas_alvarinho,2011,6668
brancaserosadas_arriloba,2011,38390
brancaserosadas_auxerrois,2011,0
brancaserosadas_burger,2011,0
brancaserosadas_chardonnay,2011,4916344
brancaserosadas_chasselas,2011,29543
brancaserosadas_chenin_blanc,2011,212900
brancaserosadas_clairette_1,2011,949
brancaserosadas_colombard,2011,445104
brancaserosadas_flora,2011,37620
brancaserosadas_garganega,2011,0
brancaserosadas_gewurztraminer,2011,206833
brancaserosadas_gouveio,2011,0
brancaserosadas_gros_manseng,2011,7220
brancaserosadas_italia_pirovano_65_pe,2011,6405
brancaserosadas_maccabeo,2011,0
brancaserosadas_malvasia,2011,0
brancaserosadas_malvasia_amarela,2011,107015
brancaserosadas_malvasia_bianca,2011,138608
brancaserosadas_malvasia_chianti,2011,0
brancaserosadas_malvasia_verde,2011,60776
brancaserosadas_malvasia_di_caia,2011,1727224
brancaserosadas_malvasia_istriana,2011,0
brancaserosadas_mistura_de_uvas_viniferas,2011,0
brancaserosadas_mistura_de_uvas_viniferas,2011,0
brancaserosadas_moscato_branco,2011,16871284
brancaserosadas_moscato_canelli,2011,92887
brancaserosadas_moscato_giallo,2011,1949920
brancaserosadas_moscato_nazareno,2011,882104
brancaserosadas_moscato_bianco_r2,2011,808748
brancaserosadas_moscato_de_alexaria,2011,105384
brancaserosadas_moscato_rosado,2011,7617
brancaserosadas_muscat_a_petits_grains,2011,0
brancaserosadas_muller_thurgau,2011,0
brancaserosadas_muscadelle,2011,0
brancaserosadas_ora,2011,0
brancaserosadas_palomino,2011,0
brancaserosadas_petit_manseng,2011,0
brancaserosadas_peverella,2011,64218
brancaserosadas_pinot_blanc,2011,26307
brancaserosadas_pinot_gris,2011,158788
brancaserosadas_prosecco,2011,2720048
brancaserosadas_red_veltliner,2011,0
brancaserosadas_riesling_italico,2011,2618429
brancaserosadas_riesling_renano,2011,125166
brancaserosadas_sauvignon_blanc_2,2011,612060
brancaserosadas_sauvignon_gris,2011,8513
brancaserosadas_seara_nova,2011,0
brancaserosadas_semillon,2011,312204
brancaserosadas_schonburger,2011,14538
brancaserosadas_sylvaner,2011,1435
brancaserosadas_tocai_friulano,2011,0
brancaserosadas_trebbiano,2011,2439317
brancaserosadas_trebbiano_toscano,2011,0
brancaserosadas_verdea,2011,0
brancaserosadas_verdelho,2011,12420
brancaserosadas_verdiso,2011,0
brancaserosadas_vermentino,2011,5480
brancaserosadas_vernaccia,2011,4930
brancaserosadas_viognier,2011,144979
brancaserosadas_outras_3,2011,0
tintas,2012,39303313
tintas_alicante_bouschet,2012,2098824
tintas_ancelota,2012,1274677
tintas_aramon,2012,0
tintas_alfrocheiro,2012,0
tintas_arinarnoa,2012,81026
tintas_aspirant_bouschet,2012,7448
tintas_barbera,2012,47549
tintas_bonarda,2012,1114
tintas_cabernet_franc,2012,2594675
tintas_cabernet_sauvignon,2012,11355820
tintas_caladoc,2012,0
tintas_campanario,2012,0
tintas_canaiolo,2012,0
tintas_carignan,2012,0
tintas_carmenere,2012,48990
tintas_castelao,2012,0
tintas_corvina,2012,1200
tintas_croatina,2012,0
tintas_cinsaut,2012,0
tintas_dom_felder,2012,0
tintas_dolcetto,2012,0
tintas_durif,2012,0
tintas_egiodola,2012,992241
tintas_ekigaina,2012,2630
tintas_festival_sugraone,2012,0
tintas_franconia,2012,0
tintas_freisa,2012,0
tintas_gamay_st_romain,2012,10995
tintas_gamay_beaujolais,2012,163664
tintas_gra_noir,2012,0
tintas_grenache,2012,0
tintas_jaen,2012,0
tintas_lagrein,2012,800
tintas_lambrusco,2012,52740
tintas_malbec,2012,629019
tintas_marzemina,2012,0
tintas_merlot,2012,9645204
tintas_marselan,2012,261314
tintas_molinera,2012,990
tintas_montepulciano,2012,27678
tintas_moscato_bailey,2012,0
tintas_napa_gamay,2012,86650
tintas_nebbiolo,2012,37530
tintas_petit_verdot,2012,102402
tintas_petite_sirah,2012,149196
tintas_pinotage,2012,863296
tintas_pinot_noir,2012,2799071
tintas_pinot_saint_george,2012,20920
tintas_piriquita,2012,0
tintas_rebo,2012,16440
tintas_refosco,2012,12120
tintas_roinella,2012,1020
tintas_ruby_cabernet,2012,470683
tintas_sangiovese,2012,280756
tintas_sira_falsa,2012,0
tintas_tannat,2012,4585214
tintas_tempranillo,2012,283929
tintas_teroldego,2012,157368
tintas_torrontes,2012,4300
tintas_tinta_barroca,2012,0
tintas_touriga_francesa,2012,0
tintas_touriga_nacional,2012,133820
tintas_tinta_madeira,2012,0
tintas_tintoria,2012,0
tintas_trincdeira,2012,0
tintas_trousseau,2012,0
tintas_zinfael,2012,0
tintas_outras1,2012,0
brancaserosadas,2012,36519724
brancaserosadas_aliatico,2012,0
brancaserosadas_aligote,2012,0
brancaserosadas_altesse,2012,0
brancaserosadas_alvarinho,2012,5081
brancaserosadas_arriloba,2012,40000
brancaserosadas_auxerrois,2012,0
brancaserosadas_burger,2012,0
brancaserosadas_chardonnay,2012,6347044
brancaserosadas_chasselas,2012,0
brancaserosadas_chenin_blanc,2012,257090
brancaserosadas_clairette_1,2012,0
brancaserosadas_colombard,2012,773273
brancaserosadas_flora,2012,68260
brancaserosadas_garganega,2012,0
brancaserosadas_gewurztraminer,2012,327678
brancaserosadas_gouveio,2012,0
brancaserosadas_gros_manseng,2012,0
brancaserosadas_italia_pirovano_65_pe,2012,61799
brancaserosadas_maccabeo,2012,0
brancaserosadas_malvasia,2012,0
brancaserosadas_malvasia_amarela,2012,115147
brancaserosadas_malvasia_bianca,2012,119122
brancaserosadas_malvasia_chianti,2012,0
brancaserosadas_malvasia_verde,2012,10979
brancaserosadas_malvasia_di_caia,2012,1825193
brancaserosadas_malvasia_istriana,2012,0
brancaserosadas_mistura_de_uvas_viniferas,2012,0
brancaserosadas_mistura_de_uvas_viniferas,2012,0
brancaserosadas_moscato_branco,2012,13322429
brancaserosadas_moscato_canelli,2012,123255
brancaserosadas_moscato_giallo,2012,1641498
brancaserosadas_moscato_nazareno,2012,633606
brancaserosadas_moscato_bianco_r2,2012,618266
brancaserosadas_moscato_de_alexaria,2012,184748
brancaserosadas_moscato_rosado,2012,0
brancaserosadas_muscat_a_petits_grains,2012,0
brancaserosadas_muller_thurgau,2012,0
brancaserosadas_muscadelle,2012,0
brancaserosadas_ora,2012,0
brancaserosadas_palomino,2012,0
brancaserosadas_petit_manseng,2012,0
brancaserosadas_peverella,2012,43656
brancaserosadas_pinot_blanc,2012,10174
brancaserosadas_pinot_gris,2012,187685
brancaserosadas_prosecco,2012,2420715
brancaserosadas_red_veltliner,2012,0
brancaserosadas_riesling_italico,2012,3172992
brancaserosadas_riesling_renano,2012,195120
brancaserosadas_sauvignon_blanc_2,2012,855045
brancaserosadas_sauvignon_gris,2012,2854
brancaserosadas_seara_nova,2012,0
brancaserosadas_semillon,2012,336252
brancaserosadas_schonburger,2012,21348
brancaserosadas_sylvaner,2012,144
brancaserosadas_tocai_friulano,2012,0
brancaserosadas_trebbiano,2012,2576020
brancaserosadas_trebbiano_toscano,2012,0
brancaserosadas_verdea,2012,0
brancaserosadas_verdelho,2012,14339
brancaserosadas_verdiso,2012,0
brancaserosadas_vermentino,2012,4844
brancaserosadas_vernaccia,2012,3780
brancaserosadas_viognier,2012,200288
brancaserosadas_outras_3,2012,0
tintas,2013,36855419
tintas_alicante_bouschet,2013,1524728
tintas_ancelota,2013,1137943
tintas_aramon,2013,0
tintas_alfrocheiro,2013,0
tintas_arinarnoa,2013,65001
tintas_aspirant_bouschet,2013,3650
tintas_barbera,2013,40630
tintas_bonarda,2013,0
tintas_cabernet_franc,2013,2452229
tintas_cabernet_sauvignon,2013,10651084
tintas_caladoc,2013,2480
tintas_campanario,2013,0
tintas_canaiolo,2013,0
tintas_carignan,2013,0
tintas_carmenere,2013,44414
tintas_castelao,2013,0
tintas_corvina,2013,1382
tintas_croatina,2013,0
tintas_cinsaut,2013,0
tintas_dom_felder,2013,0
tintas_dolcetto,2013,0
tintas_durif,2013,0
tintas_egiodola,2013,1059250
tintas_ekigaina,2013,1720
tintas_festival_sugraone,2013,0
tintas_franconia,2013,0
tintas_freisa,2013,0
tintas_gamay_st_romain,2013,11615
tintas_gamay_beaujolais,2013,135405
tintas_gra_noir,2013,0
tintas_grenache,2013,0
tintas_jaen,2013,0
tintas_lagrein,2013,15300
tintas_lambrusco,2013,56120
tintas_malbec,2013,590041
tintas_marzemina,2013,0
tintas_merlot,2013,10179782
tintas_marselan,2013,345504
tintas_molinera,2013,1009
tintas_montepulciano,2013,41888
tintas_moscato_bailey,2013,0
tintas_napa_gamay,2013,55550
tintas_nebbiolo,2013,9327
tintas_petit_verdot,2013,167522
tintas_petite_sirah,2013,105934
tintas_pinotage,2013,816883
tintas_pinot_noir,2013,2392357
tintas_pinot_saint_george,2013,14120
tintas_piriquita,2013,0
tintas_rebo,2013,19780
tintas_refosco,2013,12080
tintas_roinella,2013,1089
tintas_ruby_cabernet,2013,526124
tintas_sangiovese,2013,277679
tintas_sira_falsa,2013,0
tintas_tannat,2013,3612439
tintas_tempranillo,2013,219163
tintas_teroldego,2013,124542
tintas_torrontes,2013,3090
tintas_tinta_barroca,2013,0
tintas_touriga_francesa,2013,0
tintas_touriga_nacional,2013,136565
tintas_tinta_madeira,2013,0
tintas_tintoria,2013,0
tintas_trincdeira,2013,0
tintas_trousseau,2013,0
tintas_zinfael,2013,0
tintas_outras1,2013,0
brancaserosadas,2013,36958341
brancaserosadas_aliatico,2013,0
brancaserosadas_aligote,2013,0
brancaserosadas_altesse,2013,0
brancaserosadas_alvarinho,2013,12413
brancaserosadas_arriloba,2013,28829
brancaserosadas_auxerrois,2013,0
brancaserosadas_burger,2013,0
brancaserosadas_chardonnay,2013,6174156
brancaserosadas_chasselas,2013,0
brancaserosadas_chenin_blanc,2013,264090
brancaserosadas_clairette_1,2013,0
brancaserosadas_colombard,2013,673158
brancaserosadas_flora,2013,72410
brancaserosadas_garganega,2013,0
brancaserosadas_gewurztraminer,2013,239469
brancaserosadas_gouveio,2013,0
brancaserosadas_gros_manseng,2013,4640
brancaserosadas_italia_pirovano_65_pe,2013,5671
brancaserosadas_maccabeo,2013,3558
brancaserosadas_malvasia,2013,0
brancaserosadas_malvasia_amarela,2013,519959
brancaserosadas_malvasia_bianca,2013,184949
brancaserosadas_malvasia_chianti,2013,5061
brancaserosadas_malvasia_verde,2013,18690
brancaserosadas_malvasia_di_caia,2013,1692882
brancaserosadas_malvasia_istriana,2013,0
brancaserosadas_mistura_de_uvas_viniferas,2013,0
brancaserosadas_mistura_de_uvas_viniferas,2013,0
brancaserosadas_moscato_branco,2013,13136399
brancaserosadas_moscato_canelli,2013,64800
brancaserosadas_moscato_giallo,2013,1813522
brancaserosadas_moscato_nazareno,2013,831206
brancaserosadas_moscato_bianco_r2,2013,678267
brancaserosadas_moscato_de_alexaria,2013,211532
brancaserosadas_moscato_rosado,2013,0
brancaserosadas_muscat_a_petits_grains,2013,0
brancaserosadas_muller_thurgau,2013,0
brancaserosadas_muscadelle,2013,0
brancaserosadas_ora,2013,0
brancaserosadas_palomino,2013,0
brancaserosadas_petit_manseng,2013,0
brancaserosadas_peverella,2013,44137
brancaserosadas_pinot_blanc,2013,8720
brancaserosadas_pinot_gris,2013,126844
brancaserosadas_prosecco,2013,2852648
brancaserosadas_red_veltliner,2013,0
brancaserosadas_riesling_italico,2013,3069854
brancaserosadas_riesling_renano,2013,99230
brancaserosadas_sauvignon_blanc_2,2013,633633
brancaserosadas_sauvignon_gris,2013,3737
brancaserosadas_seara_nova,2013,0
brancaserosadas_semillon,2013,335323
brancaserosadas_schonburger,2013,14087
brancaserosadas_sylvaner,2013,155
brancaserosadas_tocai_friulano,2013,0
brancaserosadas_trebbiano,2013,2876041
brancaserosadas_trebbiano_toscano,2013,0
brancaserosadas_verdea,2013,0
brancaserosadas_verdelho,2013,0
brancaserosadas_verdiso,2013,0
brancaserosadas_vermentino,2013,3220
brancaserosadas_vernaccia,2013,7970
brancaserosadas_viognier,2013,247081
brancaserosadas_outras_3,2013,0
tintas,2014,29810706
tintas_alicante_bouschet,2014,1456305
tintas_ancelota,2014,937844
tintas_aramon,2014,0
tintas_alfrocheiro,2014,0
tintas_arinarnoa,2014,56666
tintas_aspirant_bouschet,2014,7091
tintas_barbera,2014,19514
tintas_bonarda,2014,0
tintas_cabernet_franc,2014,1894496
tintas_cabernet_sauvignon,2014,8556337
tintas_caladoc,2014,3300
tintas_campanario,2014,0
tintas_canaiolo,2014,0
tintas_carignan,2014,0
tintas_carmenere,2014,66632
tintas_castelao,2014,0
tintas_corvina,2014,1406
tintas_croatina,2014,0
tintas_cinsaut,2014,0
tintas_dom_felder,2014,0
tintas_dolcetto,2014,0
tintas_durif,2014,0
tintas_egiodola,2014,911280
tintas_ekigaina,2014,600
tintas_festival_sugraone,2014,0
tintas_franconia,2014,0
tintas_freisa,2014,41403
tintas_gamay_st_romain,2014,11180
tintas_gamay_beaujolais,2014,113038
tintas_gra_noir,2014,0
tintas_grenache,2014,0
tintas_jaen,2014,0
tintas_lagrein,2014,750
tintas_lambrusco,2014,29890
tintas_malbec,2014,616160
tintas_marzemina,2014,4180
tintas_merlot,2014,7846034
tintas_marselan,2014,404323
tintas_molinera,2014,1023
tintas_montepulciano,2014,26280
tintas_moscato_bailey,2014,0
tintas_napa_gamay,2014,16380
tintas_nebbiolo,2014,7223
tintas_petit_verdot,2014,75010
tintas_petite_sirah,2014,47834
tintas_pinotage,2014,479202
tintas_pinot_noir,2014,2592701
tintas_pinot_saint_george,2014,2480
tintas_piriquita,2014,0
tintas_rebo,2014,13420
tintas_refosco,2014,13240
tintas_roinella,2014,1053
tintas_ruby_cabernet,2014,486527
tintas_sangiovese,2014,122632
tintas_sira_falsa,2014,0
tintas_tannat,2014,2644014
tintas_tempranillo,2014,119398
tintas_teroldego,2014,87820
tintas_torrontes,2014,9580
tintas_tinta_barroca,2014,0
tintas_touriga_francesa,2014,0
tintas_touriga_nacional,2014,86460
tintas_tinta_madeira,2014,0
tintas_tintoria,2014,0
tintas_trincdeira,2014,0
tintas_trousseau,2014,0
tintas_zinfael,2014,0
tintas_outras1,2014,0
brancaserosadas,2014,35769155
brancaserosadas_aliatico,2014,0
brancaserosadas_aligote,2014,0
brancaserosadas_altesse,2014,0
brancaserosadas_alvarinho,2014,16147
brancaserosadas_arriloba,2014,31140
brancaserosadas_auxerrois,2014,0
brancaserosadas_burger,2014,0
brancaserosadas_chardonnay,2014,5821514
brancaserosadas_chasselas,2014,0
brancaserosadas_chenin_blanc,2014,146760
brancaserosadas_clairette_1,2014,0
brancaserosadas_colombard,2014,563589
brancaserosadas_flora,2014,45240
brancaserosadas_garganega,2014,0
brancaserosadas_gewurztraminer,2014,162083
brancaserosadas_gouveio,2014,0
brancaserosadas_gros_manseng,2014,4830
brancaserosadas_italia_pirovano_65_pe,2014,40230
brancaserosadas_maccabeo,2014,0
brancaserosadas_malvasia,2014,0
brancaserosadas_malvasia_amarela,2014,149663
brancaserosadas_malvasia_bianca,2014,414603
brancaserosadas_malvasia_chianti,2014,7632
brancaserosadas_malvasia_verde,2014,8825
brancaserosadas_malvasia_di_caia,2014,1888539
brancaserosadas_malvasia_istriana,2014,0
brancaserosadas_mistura_de_uvas_viniferas,2014,0
brancaserosadas_mistura_de_uvas_viniferas,2014,0
brancaserosadas_moscato_branco,2014,12669980
brancaserosadas_moscato_canelli,2014,85785
brancaserosadas_moscato_giallo,2014,1742605
brancaserosadas_moscato_nazareno,2014,886808
brancaserosadas_moscato_bianco_r2,2014,770265
brancaserosadas_moscato_de_alexaria,2014,160290
brancaserosadas_moscato_rosado,2014,0
brancaserosadas_muscat_a_petits_grains,2014,0
brancaserosadas_muller_thurgau,2014,0
brancaserosadas_muscadelle,2014,0
brancaserosadas_ora,2014,0
brancaserosadas_palomino,2014,0
brancaserosadas_petit_manseng,2014,0
brancaserosadas_peverella,2014,28452
brancaserosadas_pinot_blanc,2014,5980
brancaserosadas_pinot_gris,2014,118123
brancaserosadas_prosecco,2014,3030347
brancaserosadas_red_veltliner,2014,0
brancaserosadas_riesling_italico,2014,2705224
brancaserosadas_riesling_renano,2014,94276
brancaserosadas_sauvignon_blanc_2,2014,515939
brancaserosadas_sauvignon_gris,2014,921
brancaserosadas_seara_nova,2014,0
brancaserosadas_semillon,2014,149939
brancaserosadas_schonburger,2014,5194
brancaserosadas_sylvaner,2014,0
brancaserosadas_tocai_friulano,2014,0
brancaserosadas_trebbiano,2014,3342859
brancaserosadas_trebbiano_toscano,2014,0
brancaserosadas_verdea,2014,0
brancaserosadas_verdelho,2014,0
brancaserosadas_verdiso,2014,0
brancaserosadas_vermentino,2014,1890
brancaserosadas_vernaccia,2014,4150
brancaserosadas_viognier,2014,149333
brancaserosadas_outras_3,2014,0
tintas,2015,29935627
tintas_alicante_bouschet,2015,1519576
tintas_ancelota,2015,773526
tintas_aramon,2015,0
tintas_alfrocheiro,2015,0
tintas_arinarnoa,2015,61817
tintas_aspirant_bouschet,2015,8859
tintas_barbera,2015,19980
tintas_bonarda,2015,0
tintas_cabernet_franc,2015,1981004
tintas_cabernet_sauvignon,2015,7426634
tintas_caladoc,2015,4000
