control,ano,quantidade_kilo
brancaserosadas_goethe,1997,337063
brancaserosadas_iac,1997,0
brancaserosadas_juliana,1997,0
brancaserosadas_martha,1997,9311
brancaserosadas_mistura_de_uvas_americanas,1997,0
brancaserosadas_moscatoembrapa,1997,0
brancaserosadas_niagara,1997,30382883
brancaserosadas_niagarabranca,1997,0
brancaserosadas_niagararosada,1997,6321306
brancaserosadas_poloske,1997,0
brancaserosadas_selecoes,1997,0
brancaserosadas_seyvevillard,1997,0
brancaserosadas_seyvevillard5276,1997,0
brancaserosadas_seyvevillard12375,1997,2219710
brancaserosadas_tardiadecaxias,1997,0
brancaserosadas_outras,1997,17180
tintas,1998,242607184
tintas_bacarina,1998,0
tintas_bailey,1998,0
tintas_bordo,1998,34014727
tintas_bourdin_s,1998,7270
tintas_brscarmen,1998,0
tintas_brscora,1998,0
tintas_brs_magna,1998,0
tintas_brs_margot,1998,0
tintas_brsmorena,1998,0
tintas_brs_rubea,1998,0
tintas_brsvioleta,1998,0
tintas_brs_vitoria,1998,0
tintas_champagnon_champanheta,1998,0
tintas_colecoes,1998,0
tintas_concord,1998,21850423
tintas_concordclone30,1998,0
tintas_couderc,1998,9098481
tintas_cynthiana_1,1998,292590
tintas_herbemont,1998,17315058
tintas_iac138022,1998,0
tintas_isabel,1998,143410394
tintas_isabelprecoce,1998,0
tintas_jacquez,1998,2221138
tintas_kyoko,1998,0
tintas_landot,1998,0
tintas_mistura_de_uvas_americanas_tinto,1998,0
tintas_oberlin,1998,2826
tintas_othello,1998,55456
tintas_paco,1998,0
tintas_patricia,1998,0
tintas_seibel,1998,14338821
tintas_seibel2_seibeleto,1998,0
tintas_seyvewillard_tinta,1998,0
tintas_vênus,1998,0
brancaserosadas,1998,25221416
brancaserosadas_baco,1998,1012
brancaserosadas_bokay,1998,0
brancaserosadas_brsclara,1998,0
brancaserosadas_brslorena,1998,0
brancaserosadas_couderc13,1998,2598439
brancaserosadas_delaware,1998,0
brancaserosadas_donazilla,1998,0
brancaserosadas_dutchess,1998,16342
brancaserosadas_goethe,1998,322158
brancaserosadas_iac,1998,0
brancaserosadas_juliana,1998,0
brancaserosadas_martha,1998,4307
brancaserosadas_mistura_de_uvas_americanas,1998,0
brancaserosadas_moscatoembrapa,1998,0
brancaserosadas_niagara,1998,16338939
brancaserosadas_niagarabranca,1998,0
brancaserosadas_niagararosada,1998,4312102
brancaserosadas_poloske,1998,0
brancaserosadas_selecoes,1998,0
brancaserosadas_seyvevillard,1998,1564884
brancaserosadas_seyvevillard5276,1998,0
brancaserosadas_seyvevillard12375,1998,63233
brancaserosadas_tardiadecaxias,1998,0
brancaserosadas_outras,1998,0
tintas,1999,327487348
tintas_bacarina,1999,0
tintas_bailey,1999,0
tintas_bordo,1999,40736069
tintas_bourdin_s,1999,0
tintas_brscarmen,1999,0
tintas_brscora,1999,0
tintas_brs_magna,1999,0
tintas_brs_margot,1999,0
tintas_brsmorena,1999,0
tintas_brs_rubea,1999,0
tintas_brsvioleta,1999,0
tintas_brs_vitoria,1999,0
tintas_champagnon_champanheta,1999,0
tintas_colecoes,1999,0
tintas_concord,1999,21225797
tintas_concordclone30,1999,0
tintas_couderc,1999,15235782
tintas_cynthiana_1,1999,501809
tintas_herbemont,1999,25009687
tintas_iac138022,1999,0
tintas_isabel,1999,195025199
tintas_isabelprecoce,1999,0
tintas_jacquez,1999,1735671
tintas_kyoko,1999,0
tintas_landot,1999,0
tintas_mistura_de_uvas_americanas_tinto,1999,0
tintas_oberlin,1999,0
tintas_othello,1999,70987
tintas_paco,1999,0
tintas_patricia,1999,0
tintas_seibel,1999,27946347
tintas_seibel2_seibeleto,1999,0
tintas_seyvewillard_tinta,1999,0
tintas_vênus,1999,0
brancaserosadas,1999,41020063
brancaserosadas_baco,1999,106
brancaserosadas_bokay,1999,0
brancaserosadas_brsclara,1999,0
brancaserosadas_brslorena,1999,0
brancaserosadas_couderc13,1999,4524048
brancaserosadas_delaware,1999,0
brancaserosadas_donazilla,1999,0
brancaserosadas_dutchess,1999,15706
brancaserosadas_goethe,1999,318742
brancaserosadas_iac,1999,0
brancaserosadas_juliana,1999,0
brancaserosadas_martha,1999,5128
brancaserosadas_mistura_de_uvas_americanas,1999,0
brancaserosadas_moscatoembrapa,1999,51522
brancaserosadas_niagara,1999,1467529
brancaserosadas_niagarabranca,1999,26743235
brancaserosadas_niagararosada,1999,5387168
brancaserosadas_poloske,1999,0
brancaserosadas_selecoes,1999,0
brancaserosadas_seyvevillard,1999,1741794
brancaserosadas_seyvevillard5276,1999,0
brancaserosadas_seyvevillard12375,1999,426691
brancaserosadas_tardiadecaxias,1999,0
brancaserosadas_outras,1999,338394
tintas,2000,397963584
tintas_bacarina,2000,0
tintas_bailey,2000,0
tintas_bordo,2000,52382471
tintas_bourdin_s,2000,0
tintas_brscarmen,2000,0
tintas_brscora,2000,0
tintas_brs_magna,2000,0
tintas_brs_margot,2000,0
tintas_brsmorena,2000,0
tintas_brs_rubea,2000,6716
tintas_brsvioleta,2000,0
tintas_brs_vitoria,2000,0
tintas_champagnon_champanheta,2000,0
tintas_colecoes,2000,0
tintas_concord,2000,30977892
tintas_concordclone30,2000,0
tintas_couderc,2000,18482712
tintas_cynthiana_1,2000,655439
tintas_herbemont,2000,25932525
tintas_iac138022,2000,0
tintas_isabel,2000,237507385
tintas_isabelprecoce,2000,0
tintas_jacquez,2000,0
tintas_kyoko,2000,0
tintas_landot,2000,223
tintas_mistura_de_uvas_americanas_tinto,2000,0
tintas_oberlin,2000,4380
tintas_othello,2000,80659
tintas_paco,2000,0
tintas_patricia,2000,0
tintas_seibel,2000,31253537
tintas_seibel2_seibeleto,2000,0
tintas_seyvewillard_tinta,2000,679645
tintas_vênus,2000,0
brancaserosadas,2000,49381965
brancaserosadas_baco,2000,0
brancaserosadas_bokay,2000,0
brancaserosadas_brsclara,2000,0
brancaserosadas_brslorena,2000,0
brancaserosadas_couderc13,2000,6123476
brancaserosadas_delaware,2000,0
brancaserosadas_donazilla,2000,89841
brancaserosadas_dutchess,2000,0
brancaserosadas_goethe,2000,501930
brancaserosadas_iac,2000,0
brancaserosadas_juliana,2000,0
brancaserosadas_martha,2000,10397
brancaserosadas_mistura_de_uvas_americanas,2000,0
brancaserosadas_moscatoembrapa,2000,73931
brancaserosadas_niagara,2000,0
brancaserosadas_niagarabranca,2000,29969046
brancaserosadas_niagararosada,2000,10125596
brancaserosadas_poloske,2000,0
brancaserosadas_selecoes,2000,0
brancaserosadas_seyvevillard,2000,982857
brancaserosadas_seyvevillard5276,2000,0
brancaserosadas_seyvevillard12375,2000,1447387
brancaserosadas_tardiadecaxias,2000,0
brancaserosadas_outras,2000,57504
tintas,2001,324932786
tintas_bacarina,2001,0
tintas_bailey,2001,425674
tintas_bordo,2001,42098781
tintas_bourdin_s,2001,0
tintas_brscarmen,2001,0
tintas_brscora,2001,0
tintas_brs_magna,2001,0
tintas_brs_margot,2001,0
tintas_brsmorena,2001,0
tintas_brs_rubea,2001,32167
tintas_brsvioleta,2001,0
tintas_brs_vitoria,2001,0
tintas_champagnon_champanheta,2001,0
tintas_colecoes,2001,0
tintas_concord,2001,32948855
tintas_concordclone30,2001,0
tintas_couderc,2001,17623308
tintas_cynthiana_1,2001,788473
tintas_herbemont,2001,17762997
tintas_iac138022,2001,0
tintas_isabel,2001,188547951
tintas_isabelprecoce,2001,0
tintas_jacquez,2001,0
tintas_kyoko,2001,0
tintas_landot,2001,1585
tintas_mistura_de_uvas_americanas_tinto,2001,0
tintas_oberlin,2001,0
tintas_othello,2001,155060
tintas_paco,2001,0
tintas_patricia,2001,0
tintas_seibel,2001,20842760
tintas_seibel2_seibeleto,2001,2842841
tintas_seyvewillard_tinta,2001,862334
tintas_vênus,2001,0
brancaserosadas,2001,61332258
brancaserosadas_baco,2001,0
brancaserosadas_bokay,2001,0
brancaserosadas_brsclara,2001,0
brancaserosadas_brslorena,2001,0
brancaserosadas_couderc13,2001,7809061
brancaserosadas_delaware,2001,0
brancaserosadas_donazilla,2001,251529
brancaserosadas_dutchess,2001,0
brancaserosadas_goethe,2001,379003
brancaserosadas_iac,2001,0
brancaserosadas_juliana,2001,0
brancaserosadas_martha,2001,16353
brancaserosadas_mistura_de_uvas_americanas,2001,0
brancaserosadas_moscatoembrapa,2001,875554
brancaserosadas_niagara,2001,0
brancaserosadas_niagarabranca,2001,34145485
brancaserosadas_niagararosada,2001,16150486
brancaserosadas_poloske,2001,0
brancaserosadas_selecoes,2001,0
brancaserosadas_seyvevillard,2001,726630
brancaserosadas_seyvevillard5276,2001,0
brancaserosadas_seyvevillard12375,2001,936740
brancaserosadas_tardiadecaxias,2001,25735
brancaserosadas_outras,2001,15682
tintas,2002,369274630
tintas_bacarina,2002,18100
tintas_bailey,2002,12421
tintas_bordo,2002,54989827
tintas_bourdin_s,2002,0
tintas_brscarmen,2002,0
tintas_brscora,2002,0
tintas_brs_magna,2002,0
tintas_brs_margot,2002,0
tintas_brsmorena,2002,0
tintas_brs_rubea,2002,68948
tintas_brsvioleta,2002,0
tintas_brs_vitoria,2002,0
tintas_champagnon_champanheta,2002,5905
tintas_colecoes,2002,490
tintas_concord,2002,34686034
tintas_concordclone30,2002,0
tintas_couderc,2002,20199921
tintas_cynthiana_1,2002,741160
tintas_herbemont,2002,15343264
tintas_iac138022,2002,0
tintas_isabel,2002,211737269
tintas_isabelprecoce,2002,0
tintas_jacquez,2002,24008333
tintas_kyoko,2002,0
tintas_landot,2002,0
tintas_mistura_de_uvas_americanas_tinto,2002,0
tintas_oberlin,2002,2610
tintas_othello,2002,0
tintas_paco,2002,0
tintas_patricia,2002,0
tintas_seibel,2002,4101
tintas_seibel2_seibeleto,2002,6693445
tintas_seyvewillard_tinta,2002,762802
tintas_vênus,2002,0
brancaserosadas,2002,57315866
brancaserosadas_baco,2002,155
brancaserosadas_bokay,2002,0
brancaserosadas_brsclara,2002,0
brancaserosadas_brslorena,2002,0
brancaserosadas_couderc13,2002,7605912
brancaserosadas_delaware,2002,5360
brancaserosadas_donazilla,2002,83222
brancaserosadas_dutchess,2002,0
brancaserosadas_goethe,2002,463452
brancaserosadas_iac,2002,0
brancaserosadas_juliana,2002,0
brancaserosadas_martha,2002,15890
brancaserosadas_mistura_de_uvas_americanas,2002,0
brancaserosadas_moscatoembrapa,2002,1149812
brancaserosadas_niagara,2002,0
brancaserosadas_niagarabranca,2002,36195634
brancaserosadas_niagararosada,2002,10417448
brancaserosadas_poloske,2002,0
brancaserosadas_selecoes,2002,0
brancaserosadas_seyvevillard,2002,423282
brancaserosadas_seyvevillard5276,2002,0
brancaserosadas_seyvevillard12375,2002,867152
brancaserosadas_tardiadecaxias,2002,19580
brancaserosadas_outras,2002,68967
tintas,2003,286752289
tintas_bacarina,2003,15505
tintas_bailey,2003,7917
tintas_bordo,2003,39213494
tintas_bourdin_s,2003,0
tintas_brscarmen,2003,0
tintas_brscora,2003,0
tintas_brs_magna,2003,0
tintas_brs_margot,2003,0
tintas_brsmorena,2003,0
tintas_brs_rubea,2003,74254
tintas_brsvioleta,2003,0
tintas_brs_vitoria,2003,0
tintas_champagnon_champanheta,2003,26979
tintas_colecoes,2003,0
tintas_concord,2003,27455055
tintas_concordclone30,2003,0
tintas_couderc,2003,22395538
tintas_cynthiana_1,2003,809515
tintas_herbemont,2003,17060345
tintas_iac138022,2003,0
tintas_isabel,2003,151317201
tintas_isabelprecoce,2003,0
tintas_jacquez,2003,20945416
tintas_kyoko,2003,0
tintas_landot,2003,0
tintas_mistura_de_uvas_americanas_tinto,2003,0
tintas_oberlin,2003,2230
tintas_othello,2003,0
tintas_paco,2003,0
tintas_patricia,2003,0
tintas_seibel,2003,2550
tintas_seibel2_seibeleto,2003,6423177
tintas_seyvewillard_tinta,2003,1003113
tintas_vênus,2003,0
brancaserosadas,2003,53156823
brancaserosadas_baco,2003,0
brancaserosadas_bokay,2003,0
brancaserosadas_brsclara,2003,0
brancaserosadas_brslorena,2003,0
brancaserosadas_couderc13,2003,8908218
brancaserosadas_delaware,2003,0
brancaserosadas_donazilla,2003,105665
brancaserosadas_dutchess,2003,0
brancaserosadas_goethe,2003,246111
brancaserosadas_iac,2003,0
brancaserosadas_juliana,2003,0
brancaserosadas_martha,2003,8845
brancaserosadas_mistura_de_uvas_americanas,2003,0
brancaserosadas_moscatoembrapa,2003,1445602
brancaserosadas_niagara,2003,0
brancaserosadas_niagarabranca,2003,31185522
brancaserosadas_niagararosada,2003,9527834
brancaserosadas_poloske,2003,0
brancaserosadas_selecoes,2003,0
brancaserosadas_seyvevillard,2003,994378
brancaserosadas_seyvevillard5276,2003,0
brancaserosadas_seyvevillard12375,2003,0
brancaserosadas_tardiadecaxias,2003,23276
brancaserosadas_outras,2003,711372
tintas,2004,447942704
tintas_bacarina,2004,17570
tintas_bailey,2004,35614
tintas_bordo,2004,70888283
tintas_bourdin_s,2004,0
tintas_brscarmen,2004,0
tintas_brscora,2004,0
tintas_brs_magna,2004,0
tintas_brs_margot,2004,0
tintas_brsmorena,2004,0
tintas_brs_rubea,2004,230237
tintas_brsvioleta,2004,0
tintas_brs_vitoria,2004,0
tintas_champagnon_champanheta,2004,23144
tintas_colecoes,2004,5386
tintas_concord,2004,36107207
tintas_concordclone30,2004,0
tintas_couderc,2004,30938797
tintas_cynthiana_1,2004,1093197
tintas_herbemont,2004,18289740
tintas_iac138022,2004,0
tintas_isabel,2004,245112515
tintas_isabelprecoce,2004,0
tintas_jacquez,2004,31496317
tintas_kyoko,2004,0
tintas_landot,2004,0
tintas_mistura_de_uvas_americanas_tinto,2004,0
tintas_oberlin,2004,4470
tintas_othello,2004,0
tintas_paco,2004,0
tintas_patricia,2004,0
tintas_seibel,2004,6249764
tintas_seibel2_seibeleto,2004,6330118
tintas_seyvewillard_tinta,2004,1120345
tintas_vênus,2004,0
brancaserosadas,2004,68479972
brancaserosadas_baco,2004,0
brancaserosadas_bokay,2004,0
brancaserosadas_brsclara,2004,0
brancaserosadas_brslorena,2004,151131
brancaserosadas_couderc13,2004,9332646
brancaserosadas_delaware,2004,0
brancaserosadas_donazilla,2004,51939
brancaserosadas_dutchess,2004,0
brancaserosadas_goethe,2004,514160
brancaserosadas_iac,2004,0
brancaserosadas_juliana,2004,0
brancaserosadas_martha,2004,17610
brancaserosadas_mistura_de_uvas_americanas,2004,0
brancaserosadas_moscatoembrapa,2004,2328928
brancaserosadas_niagara,2004,0
brancaserosadas_niagarabranca,2004,41747941
brancaserosadas_niagararosada,2004,12632861
brancaserosadas_poloske,2004,0
brancaserosadas_selecoes,2004,0
brancaserosadas_seyvevillard,2004,1029919
brancaserosadas_seyvevillard5276,2004,661492
brancaserosadas_seyvevillard12375,2004,0
brancaserosadas_tardiadecaxias,2004,11345
brancaserosadas_outras,2004,0
tintas,2005,359381282
tintas_bacarina,2005,21520
tintas_bailey,2005,66503
tintas_bordo,2005,64174362
tintas_bourdin_s,2005,0
tintas_brscarmen,2005,0
tintas_brscora,2005,0
tintas_brs_magna,2005,0
tintas_brs_margot,2005,0
tintas_brsmorena,2005,0
tintas_brs_rubea,2005,308905
tintas_brsvioleta,2005,0
tintas_brs_vitoria,2005,0
tintas_champagnon_champanheta,2005,5643
tintas_colecoes,2005,10905
tintas_concord,2005,37460265
tintas_concordclone30,2005,0
tintas_couderc,2005,25596933
tintas_cynthiana_1,2005,977034
tintas_herbemont,2005,14772530
tintas_iac138022,2005,0
tintas_isabel,2005,185966788
tintas_isabelprecoce,2005,0
tintas_jacquez,2005,20571911
tintas_kyoko,2005,0
tintas_landot,2005,0
tintas_mistura_de_uvas_americanas_tinto,2005,0
tintas_oberlin,2005,2855
tintas_othello,2005,0
tintas_paco,2005,0
tintas_patricia,2005,14864
tintas_seibel,2005,5824509
tintas_seibel2_seibeleto,2005,2559450
tintas_seyvewillard_tinta,2005,1032585
tintas_vênus,2005,13720
brancaserosadas,2005,63289135
brancaserosadas_baco,2005,0
brancaserosadas_bokay,2005,0
brancaserosadas_brsclara,2005,0
brancaserosadas_brslorena,2005,565303
brancaserosadas_couderc13,2005,7870793
brancaserosadas_delaware,2005,0
brancaserosadas_donazilla,2005,46844
brancaserosadas_dutchess,2005,0
brancaserosadas_goethe,2005,522887
brancaserosadas_iac,2005,0
brancaserosadas_juliana,2005,0
brancaserosadas_martha,2005,10060
brancaserosadas_mistura_de_uvas_americanas,2005,0
brancaserosadas_moscatoembrapa,2005,2813056
brancaserosadas_niagara,2005,0
brancaserosadas_niagarabranca,2005,37394435
brancaserosadas_niagararosada,2005,12605714
brancaserosadas_poloske,2005,0
brancaserosadas_selecoes,2005,0
brancaserosadas_seyvevillard,2005,952715
brancaserosadas_seyvevillard5276,2005,494908
brancaserosadas_seyvevillard12375,2005,0
brancaserosadas_tardiadecaxias,2005,12420
brancaserosadas_outras,2005,0
tintas,2006,310671646
tintas_bacarina,2006,11545
tintas_bailey,2006,94805
tintas_bordo,2006,54568468
tintas_bourdin_s,2006,0
tintas_brscarmen,2006,0
tintas_brscora,2006,0
tintas_brs_magna,2006,0
tintas_brs_margot,2006,0
tintas_brsmorena,2006,0
tintas_brs_rubea,2006,366671
tintas_brsvioleta,2006,0
tintas_brs_vitoria,2006,0
tintas_champagnon_champanheta,2006,10848
tintas_colecoes,2006,13311
tintas_concord,2006,26526274
tintas_concordclone30,2006,0
tintas_couderc,2006,23869435
tintas_cynthiana_1,2006,932587
tintas_herbemont,2006,11490495
tintas_iac138022,2006,0
tintas_isabel,2006,163125701
tintas_isabelprecoce,2006,8140
tintas_jacquez,2006,21500205
tintas_kyoko,2006,0
tintas_landot,2006,0
tintas_mistura_de_uvas_americanas_tinto,2006,0
tintas_oberlin,2006,952
tintas_othello,2006,0
tintas_paco,2006,0
tintas_patricia,2006,20310
tintas_seibel,2006,4764595
tintas_seibel2_seibeleto,2006,2417681
tintas_seyvewillard_tinta,2006,949623
tintas_vênus,2006,0
brancaserosadas,2006,56411010
brancaserosadas_baco,2006,28300
brancaserosadas_bokay,2006,0
brancaserosadas_brsclara,2006,0
brancaserosadas_brslorena,2006,1366570
brancaserosadas_couderc13,2006,7903159
brancaserosadas_delaware,2006,0
brancaserosadas_donazilla,2006,13660
brancaserosadas_dutchess,2006,0
brancaserosadas_goethe,2006,491419
brancaserosadas_iac,2006,0
brancaserosadas_juliana,2006,0
brancaserosadas_martha,2006,9302
brancaserosadas_mistura_de_uvas_americanas,2006,0
brancaserosadas_moscatoembrapa,2006,4274628
brancaserosadas_niagara,2006,0
brancaserosadas_niagarabranca,2006,32398672
brancaserosadas_niagararosada,2006,8736346
brancaserosadas_poloske,2006,0
brancaserosadas_selecoes,2006,2360
brancaserosadas_seyvevillard,2006,915917
brancaserosadas_seyvevillard5276,2006,260294
brancaserosadas_seyvevillard12375,2006,0
brancaserosadas_tardiadecaxias,2006,10383
brancaserosadas_outras,2006,0
tintas,2007,430628346
tintas_bacarina,2007,12070
tintas_bailey,2007,236139
tintas_bordo,2007,76907674
tintas_bourdin_s,2007,0
tintas_brscarmen,2007,0
tintas_brscora,2007,4370
tintas_brs_magna,2007,0
tintas_brs_margot,2007,0
tintas_brsmorena,2007,0
tintas_brs_rubea,2007,605247
tintas_brsvioleta,2007,0
tintas_brs_vitoria,2007,0
tintas_champagnon_champanheta,2007,7130
tintas_colecoes,2007,30942
tintas_concord,2007,25732390
tintas_concordclone30,2007,0
tintas_couderc,2007,32652378
tintas_cynthiana_1,2007,1705777
tintas_herbemont,2007,18204806
tintas_iac138022,2007,0
tintas_isabel,2007,228558808
tintas_isabelprecoce,2007,86037
tintas_jacquez,2007,32478164
tintas_kyoko,2007,0
tintas_landot,2007,0
tintas_mistura_de_uvas_americanas_tinto,2007,0
tintas_oberlin,2007,3060
tintas_othello,2007,0
tintas_paco,2007,0
tintas_patricia,2007,38018
tintas_seibel,2007,8603117
tintas_seibel2_seibeleto,2007,3349837
tintas_seyvewillard_tinta,2007,1412382
tintas_vênus,2007,0
brancaserosadas,2007,67888444
brancaserosadas_baco,2007,0
brancaserosadas_bokay,2007,0
brancaserosadas_brsclara,2007,0
brancaserosadas_brslorena,2007,3312021
brancaserosadas_couderc13,2007,11367849
brancaserosadas_delaware,2007,0
brancaserosadas_donazilla,2007,57310
brancaserosadas_dutchess,2007,0
brancaserosadas_goethe,2007,791379
brancaserosadas_iac,2007,0
brancaserosadas_juliana,2007,7000
brancaserosadas_martha,2007,6038
brancaserosadas_mistura_de_uvas_americanas,2007,0
brancaserosadas_moscatoembrapa,2007,6621952
brancaserosadas_niagara,2007,0
brancaserosadas_niagarabranca,2007,33749294
brancaserosadas_niagararosada,2007,10383783
brancaserosadas_poloske,2007,0
brancaserosadas_selecoes,2007,5370
brancaserosadas_seyvevillard,2007,1139845
brancaserosadas_seyvevillard5276,2007,406600
brancaserosadas_seyvevillard12375,2007,0
brancaserosadas_tardiadecaxias,2007,40003
brancaserosadas_outras,2007,0
tintas,2008,466504230
tintas_bacarina,2008,16780
tintas_bailey,2008,235828
tintas_bordo,2008,97644667
tintas_bourdin_s,2008,0
tintas_brscarmen,2008,0
tintas_brscora,2008,59160
tintas_brs_magna,2008,0
tintas_brs_margot,2008,0
tintas_brsmorena,2008,0
tintas_brs_rubea,2008,785389
tintas_brsvioleta,2008,4296
tintas_brs_vitoria,2008,0
tintas_champagnon_champanheta,2008,0
tintas_colecoes,2008,27400
tintas_concord,2008,44291027
tintas_concordclone30,2008,0
tintas_couderc,2008,33179502
tintas_cynthiana_1,2008,1220666
tintas_herbemont,2008,11962083
tintas_iac138022,2008,0
tintas_isabel,2008,236664733
tintas_isabelprecoce,2008,576083
tintas_jacquez,2008,23447261
tintas_kyoko,2008,0
tintas_landot,2008,0
tintas_mistura_de_uvas_americanas_tinto,2008,0
tintas_oberlin,2008,0
tintas_othello,2008,0
tintas_paco,2008,0
tintas_patricia,2008,50848
tintas_seibel,2008,10059544
tintas_seibel2_seibeleto,2008,4276672
tintas_seyvewillard_tinta,2008,1963751
tintas_vênus,2008,38540
brancaserosadas,2008,83917393
brancaserosadas_baco,2008,0
brancaserosadas_bokay,2008,0
brancaserosadas_brsclara,2008,0
brancaserosadas_brslorena,2008,4861871
brancaserosadas_couderc13,2008,10071015
brancaserosadas_delaware,2008,0
brancaserosadas_donazilla,2008,29246
brancaserosadas_dutchess,2008,0
brancaserosadas_goethe,2008,324838
brancaserosadas_iac,2008,0
brancaserosadas_juliana,2008,15380
brancaserosadas_martha,2008,6586
brancaserosadas_mistura_de_uvas_americanas,2008,0
brancaserosadas_moscatoembrapa,2008,8598555
brancaserosadas_niagara,2008,0
brancaserosadas_niagarabranca,2008,43629972
brancaserosadas_niagararosada,2008,14753481
brancaserosadas_poloske,2008,0
brancaserosadas_selecoes,2008,4280
brancaserosadas_seyvevillard,2008,1156969
brancaserosadas_seyvevillard5276,2008,449229
brancaserosadas_seyvevillard12375,2008,0
brancaserosadas_tardiadecaxias,2008,15971
brancaserosadas_outras,2008,0
tintas,2009,391196306
tintas_bacarina,2009,10810
tintas_bailey,2009,559815
tintas_bordo,2009,69521354
tintas_bourdin_s,2009,0
tintas_brscarmen,2009,0
tintas_brscora,2009,335038
tintas_brs_magna,2009,0
tintas_brs_margot,2009,0
tintas_brsmorena,2009,0
tintas_brs_rubea,2009,718461
tintas_brsvioleta,2009,132764
tintas_brs_vitoria,2009,0
tintas_champagnon_champanheta,2009,17498
tintas_colecoes,2009,27109
tintas_concord,2009,39227727
tintas_concordclone30,2009,0
tintas_couderc,2009,29388964
tintas_cynthiana_1,2009,1279382
tintas_herbemont,2009,10968175
tintas_iac138022,2009,0
tintas_isabel,2009,199729598
tintas_isabelprecoce,2009,1632808
tintas_jacquez,2009,24273653
tintas_kyoko,2009,5395
tintas_landot,2009,0
tintas_mistura_de_uvas_americanas_tinto,2009,0
tintas_oberlin,2009,0
tintas_othello,2009,0
tintas_paco,2009,0
tintas_patricia,2009,20380
tintas_seibel,2009,7731667
tintas_seibel2_seibeleto,2009,3974185
tintas_seyvewillard_tinta,2009,1626063
tintas_vênus,2009,15460
brancaserosadas,2009,71110317
brancaserosadas_baco,2009,0
brancaserosadas_bokay,2009,0
brancaserosadas_brsclara,2009,0
brancaserosadas_brslorena,2009,6117429
brancaserosadas_couderc13,2009,11021450
brancaserosadas_delaware,2009,0
brancaserosadas_donazilla,2009,44650
brancaserosadas_dutchess,2009,0
brancaserosadas_goethe,2009,480376
brancaserosadas_iac,2009,0
brancaserosadas_juliana,2009,4060
brancaserosadas_martha,2009,6433
brancaserosadas_mistura_de_uvas_americanas,2009,0
brancaserosadas_moscatoembrapa,2009,11229449
brancaserosadas_niagara,2009,0
brancaserosadas_niagarabranca,2009,30822840
brancaserosadas_niagararosada,2009,9975809
brancaserosadas_poloske,2009,0
brancaserosadas_selecoes,2009,0
brancaserosadas_seyvevillard,2009,1094276
brancaserosadas_seyvevillard5276,2009,305108
brancaserosadas_seyvevillard12375,2009,0
brancaserosadas_tardiadecaxias,2009,8437
brancaserosadas_outras,2009,0
tintas,2010,409514092
tintas_bacarina,2010,7850
tintas_bailey,2010,604895
tintas_bordo,2010,89066377
tintas_bourdin_s,2010,26990
tintas_brscarmen,2010,2296
tintas_brscora,2010,1178530
tintas_brs_magna,2010,0
tintas_brs_margot,2010,0
tintas_brsmorena,2010,12114
tintas_brs_rubea,2010,876076
tintas_brsvioleta,2010,979695
tintas_brs_vitoria,2010,0
tintas_champagnon_champanheta,2010,6000
tintas_colecoes,2010,11624
tintas_concord,2010,41446763
tintas_concordclone30,2010,942685
tintas_couderc,2010,24092319
tintas_cynthiana_1,2010,1151540
tintas_herbemont,2010,7598565
tintas_iac138022,2010,0
tintas_isabel,2010,198927893
tintas_isabelprecoce,2010,5427981
tintas_jacquez,2010,26557467
tintas_kyoko,2010,0
tintas_landot,2010,0
tintas_mistura_de_uvas_americanas_tinto,2010,0
tintas_oberlin,2010,0
tintas_othello,2010,0
tintas_paco,2010,0
tintas_patricia,2010,7085
tintas_seibel,2010,6274394
tintas_seibel2_seibeleto,2010,3062997
tintas_seyvewillard_tinta,2010,1251956
tintas_vênus,2010,0
brancaserosadas,2010,71589617
brancaserosadas_baco,2010,0
brancaserosadas_bokay,2010,0
brancaserosadas_brsclara,2010,3560
brancaserosadas_brslorena,2010,4804262
brancaserosadas_couderc13,2010,8001944
brancaserosadas_delaware,2010,0
brancaserosadas_donazilla,2010,35708
brancaserosadas_dutchess,2010,0
brancaserosadas_goethe,2010,473521
brancaserosadas_iac,2010,650
brancaserosadas_juliana,2010,1500
brancaserosadas_martha,2010,11329
brancaserosadas_mistura_de_uvas_americanas,2010,0
brancaserosadas_moscatoembrapa,2010,8594684
brancaserosadas_niagara,2010,0
brancaserosadas_niagarabranca,2010,35971072
brancaserosadas_niagararosada,2010,12553768
brancaserosadas_poloske,2010,0
brancaserosadas_selecoes,2010,0
brancaserosadas_seyvevillard,2010,873170
brancaserosadas_seyvevillard5276,2010,242528
brancaserosadas_seyvevillard12375,2010,0
brancaserosadas_tardiadecaxias,2010,21921
brancaserosadas_outras,2010,0
tintas,2011,532937101
tintas_bacarina,2011,12930
tintas_bailey,2011,769140
tintas_bordo,2011,139754250
tintas_bourdin_s,2011,0
tintas_brscarmen,2011,48450
tintas_brscora,2011,2844280
tintas_brs_magna,2011,0
tintas_brs_margot,2011,0
tintas_brsmorena,2011,0
tintas_brs_rubea,2011,1333903
tintas_brsvioleta,2011,2404076
tintas_brs_vitoria,2011,0
tintas_champagnon_champanheta,2011,4351
tintas_colecoes,2011,33408
tintas_concord,2011,44201322
tintas_concordclone30,2011,1720732
tintas_couderc,2011,35686727
tintas_cynthiana_1,2011,1249033
tintas_herbemont,2011,8954135
tintas_iac138022,2011,0
tintas_isabel,2011,244626313
